"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"BIOCON","EQ","15-Mar-2021","        400.20","        401.05","        401.10","        387.00","        395.00","        395.75","        391.81","    2963338","          1161056369.10","      40004","    1115188","         37.63"
"BIOCON","EQ","16-Mar-2021","        395.75","        396.00","        396.00","        389.30","        391.20","        391.70","        391.55","    2743146","          1074085019.20","      32175","    1237064","         45.10"
"BIOCON","EQ","17-Mar-2021","        391.70","        391.70","        393.60","        386.40","        388.00","        388.20","        390.10","    2105069","           821194556.85","      19776","     867444","         41.21"
"BIOCON","EQ","18-Mar-2021","        388.20","        390.00","        392.95","        383.25","        390.20","        389.15","        389.40","    2764770","          1076608550.30","      27645","    1151129","         41.64"
"BIOCON","EQ","19-Mar-2021","        389.15","        386.50","        398.00","        385.85","        394.75","        395.70","        394.05","    4200208","          1655078036.35","      36503","    2216608","         52.77"
"BIOCON","EQ","22-Mar-2021","        395.70","        395.60","        403.40","        394.05","        402.35","        402.25","        400.28","    3713607","          1486473182.85","      32255","    1807750","         48.68"
"BIOCON","EQ","23-Mar-2021","        402.25","        403.00","        405.70","        398.05","        399.65","        400.75","        401.70","    3443734","          1383343946.00","      37435","    1072131","         31.13"
"BIOCON","EQ","24-Mar-2021","        400.75","        398.00","        403.40","        397.70","        400.20","        402.10","        401.70","    2567380","          1031310328.05","      24750","    1121059","         43.67"
"BIOCON","EQ","25-Mar-2021","        402.10","        401.80","        405.80","        397.35","        398.00","        398.50","        399.85","    3411079","          1363914328.20","      35132","    1707742","         50.06"
"BIOCON","EQ","26-Mar-2021","        398.50","        396.50","        399.00","        390.75","        395.00","        395.25","        394.96","    4226903","          1669478672.30","      37133","    1749272","         41.38"
"BIOCON","EQ","30-Mar-2021","        395.25","        400.90","        409.50","        399.05","        409.05","        408.45","        404.68","    4193149","          1696866902.15","      53570","    1567610","         37.39"
"BIOCON","EQ","31-Mar-2021","        408.45","        413.00","        413.40","        405.80","        407.00","        408.90","        409.31","    5228409","          2140023517.50","      64010","    1051488","         20.11"
